business_name,address,category_slug,suburb_slug,contact_email,phone,website,source_url,source_checked_on,verification_status,notes
Arthur Street Deli,455 Heidelberg Road,cafe,darebin,,+61 3 9481 3026,https://www.facebook.com/arthurstdeli/,https://www.openstreetmap.org/node/8419583766,2026-07-15,pending_review,Imported from OpenStreetMap.
Steam Jacket Brewing,703-707 Plenty Road,pub,darebin,,+61 3 9191 7478,https://steamjacket.com.au/,https://www.openstreetmap.org/node/8639097690,2026-07-15,pending_review,Imported from OpenStreetMap.
The Real Greek Tavern,"766C Plenty Road, VIC 3073",restaurant,darebin,,,https://www.facebook.com/therealgreektavern/,https://www.openstreetmap.org/node/8660788713,2026-07-15,pending_review,Imported from OpenStreetMap.
Eat Cannoli,132 Wood Street,pastry,darebin,,+61 411 968 587,https://www.eatcannoli.com.au/,https://www.openstreetmap.org/node/8661164452,2026-07-15,pending_review,Imported from OpenStreetMap.
Sonny's Bottega,647 Plenty Road,restaurant,darebin,,+61 3 9471 0638,https://www.sonnysbottega.com/,https://www.openstreetmap.org/node/8734279975,2026-07-15,pending_review,Imported from OpenStreetMap.
This Borderland,"208 Tyler Street, VIC 3072",restaurant,darebin,,,https://www.facebook.com/thisborderland/,https://www.openstreetmap.org/node/8734279976,2026-07-15,pending_review,Imported from OpenStreetMap.
TBike,"43-44 Sparks Avenue, Fairfield VIC 3078",bicycle,fairfield,,+61 406 345 741,,https://www.openstreetmap.org/node/8751381746,2026-07-15,pending_review,Imported from OpenStreetMap.
Ansco Outdoor and Camping,12 Water Road,outdoor,darebin,,+61 3 9480 8500,https://www.ansco.com.au,https://www.openstreetmap.org/node/8856942419,2026-07-15,pending_review,Imported from OpenStreetMap.
HAT Computer Technology,"1173 Plenty Road, Bundoora VIC 3083",computer,bundoora,,+61 3 9467 9977,https://hatcompany.com.au/,https://www.openstreetmap.org/node/9020026781,2026-07-15,pending_review,Imported from OpenStreetMap.
Tasty Banh Mi,,bakery,darebin,,,,https://www.openstreetmap.org/node/9073614779,2026-07-15,pending_review,Imported from OpenStreetMap.
Hawkers Beer,,alcohol,darebin,,,,https://www.openstreetmap.org/node/9155388096,2026-07-15,pending_review,Imported from OpenStreetMap.
Liquorland,"Separation Street, Northcote VIC 3070",alcohol,northcote,,,,https://www.openstreetmap.org/node/9319671828,2026-07-15,pending_review,Imported from OpenStreetMap.
Goodyear,"909 Plenty Road, Kingsbury VIC 3083",car-repair,kingsbury,,+61 3 9478 0100,https://kingsburytyreandauto.com.au,https://www.openstreetmap.org/node/9320958784,2026-07-15,pending_review,Imported from OpenStreetMap.
Finki Handmade,48a Arthurton Road,clothes,darebin,,+61 423 296 662,https://www.finki.com.au/,https://www.openstreetmap.org/node/9574299198,2026-07-15,pending_review,Imported from OpenStreetMap.
Savers,,second-hand,darebin,,,,https://www.openstreetmap.org/node/9589267810,2026-07-15,pending_review,Imported from OpenStreetMap.
TC Thrift,307 High Street,second-hand,darebin,,+61 3 9489 5903,https://storehousethrift.com/,https://www.openstreetmap.org/node/9603299203,2026-07-15,pending_review,Imported from OpenStreetMap.
Old Kodak Pizza,"136 Elizabeth Street, VIC 3058",restaurant,darebin,,,https://oldkodakpizza.com/,https://www.openstreetmap.org/node/9620777055,2026-07-15,pending_review,Imported from OpenStreetMap.
Bachelor of Coffee,,cafe,darebin,,,,https://www.openstreetmap.org/node/9642676457,2026-07-15,pending_review,Imported from OpenStreetMap.
Fusion,,fast-food,darebin,,,,https://www.openstreetmap.org/node/9642676459,2026-07-15,pending_review,Imported from OpenStreetMap.
Mamak Mamak Rice & Noodle,,restaurant,darebin,,,,https://www.openstreetmap.org/node/9642676460,2026-07-15,pending_review,Imported from OpenStreetMap.
Fuel Juice & Soup Bar,,cafe,darebin,,,,https://www.openstreetmap.org/node/9642676462,2026-07-15,pending_review,Imported from OpenStreetMap.
UniSuper,,financial,darebin,,,,https://www.openstreetmap.org/node/9642676464,2026-07-15,pending_review,Imported from OpenStreetMap.
Agora IGA Xpress,,supermarket,darebin,,,,https://www.openstreetmap.org/node/9642676468,2026-07-15,pending_review,Imported from OpenStreetMap.
The School Locker,,books,darebin,,,,https://www.openstreetmap.org/node/9642676469,2026-07-15,pending_review,Imported from OpenStreetMap.
uhb hair & beauty,,beauty,darebin,,,,https://www.openstreetmap.org/node/9642676470,2026-07-15,pending_review,Imported from OpenStreetMap.
House of Cards,,cafe,darebin,,,,https://www.openstreetmap.org/node/9642676474,2026-07-15,pending_review,Imported from OpenStreetMap.
Artiga Specialty Coffee,"327 Mansfield Street, Thornbury VIC 3071",cafe,thornbury,,,,https://www.openstreetmap.org/node/9684279735,2026-07-15,pending_review,Imported from OpenStreetMap.
Burgertory,,fast-food,darebin,,,,https://www.openstreetmap.org/node/9768669168,2026-07-15,pending_review,Imported from OpenStreetMap.
The Reject Shop,"11B Separation Street, Northcote VIC 3070",variety-store,northcote,,,,https://www.openstreetmap.org/node/9837493731,2026-07-15,pending_review,Imported from OpenStreetMap.
The Reject Shop,"Murray Road, Preston VIC 3072",variety-store,preston,,,,https://www.openstreetmap.org/node/9837499920,2026-07-15,pending_review,Imported from OpenStreetMap.
OTR,,convenience,darebin,,,,https://www.openstreetmap.org/node/9896343380,2026-07-15,pending_review,Imported from OpenStreetMap.
Kingsbury Drive Community Market,,marketplace,darebin,,+61 3 9435 8282,https://www.dvcsmarkets.com.au/kingsbury-drive-community-market,https://www.openstreetmap.org/node/9935620890,2026-07-15,pending_review,Imported from OpenStreetMap.
IGA,"231 St Georges Road, VIC 3070",convenience,darebin,,,,https://www.openstreetmap.org/node/9953656903,2026-07-15,pending_review,Imported from OpenStreetMap.
Kneadful Things,,bakery,darebin,,,,https://www.openstreetmap.org/node/10091282390,2026-07-15,pending_review,Imported from OpenStreetMap.
Nature's Workshop,,psychic,darebin,,,,https://www.openstreetmap.org/node/10091282402,2026-07-15,pending_review,Imported from OpenStreetMap.
Gents of Melbourne,"867 High Street, Thornbury VIC 3071",hairdresser,thornbury,,,,https://www.openstreetmap.org/node/10136688054,2026-07-15,pending_review,Imported from OpenStreetMap.
Paper House,"865 High Street, Thornbury VIC 3071",video-games,thornbury,,,https://shop.paperhousegames.com/,https://www.openstreetmap.org/node/10136688055,2026-07-15,pending_review,Imported from OpenStreetMap.
Thornbury Espresso Bar,"792 High Street, Thornbury VIC 3071",cafe,thornbury,,,https://www.thornburyespressobar.com.au/,https://www.openstreetmap.org/node/10138871819,2026-07-15,pending_review,Imported from OpenStreetMap.
Pallino,"790 High Street, Thornbury VIC 3071",bar,thornbury,,+61 3 9484 7968,https://www.thornburyespressobar.com.au/,https://www.openstreetmap.org/node/10138871820,2026-07-15,pending_review,Imported from OpenStreetMap.
Thornbury Theatre,859 High Street,theatre,darebin,,+61 3 9484 9831,https://www.thethornburytheatre.com/,https://www.openstreetmap.org/node/10138871821,2026-07-15,pending_review,Imported from OpenStreetMap.
Thornbury Apothecary,"754a High Street, Thornbury VIC 3071",herbalist,thornbury,,+61 3 7016 4369,https://www.thornburyapothecary.com.au/,https://www.openstreetmap.org/node/10138871825,2026-07-15,pending_review,Imported from OpenStreetMap.
Bespoke Wines and Spirits,"805 High Street, Thornbury VIC 3071",alcohol,thornbury,,+61 3 9484 1449,https://bespokewinesandspirits.com.au/,https://www.openstreetmap.org/node/10138871826,2026-07-15,pending_review,Imported from OpenStreetMap.
Barbers and Blowaves,"803 High Street, Thornbury VIC 3071",hairdresser,thornbury,,+61 3 9996 1418,,https://www.openstreetmap.org/node/10138871827,2026-07-15,pending_review,Imported from OpenStreetMap.
Kiozwi,"801 High Street, Thornbury VIC 3071",gift,thornbury,christina@kiozwi.com.au,+61 402 347 315,https://www.kiozwi.com.au/,https://www.openstreetmap.org/node/10138871828,2026-07-15,pending_review,Imported from OpenStreetMap.
Drapemaster,"797 High Street, Thornbury VIC 3071",curtain,thornbury,,+61 3 9480 6811,https://drapemaster.business.site/,https://www.openstreetmap.org/node/10138871829,2026-07-15,pending_review,Imported from OpenStreetMap.
Minuteman Press,"795 High Street, Thornbury VIC 3071",copyshop,thornbury,,,,https://www.openstreetmap.org/node/10138871830,2026-07-15,pending_review,Imported from OpenStreetMap.
Lola Lovely,"692 High Street, Thornbury VIC 3071",clothes,thornbury,,+61 3 9480 2423,https://www.lolalovelygifts.com.au/,https://www.openstreetmap.org/node/10138871834,2026-07-15,pending_review,Imported from OpenStreetMap.
Stragans Group,"692 High Street, Thornbury VIC 3071",financial-advisor,thornbury,,,,https://www.openstreetmap.org/node/10138871835,2026-07-15,pending_review,Imported from OpenStreetMap.
Haytch,"690 High Street, Thornbury VIC 3071",cafe,thornbury,,+61 3 9480 3020,,https://www.openstreetmap.org/node/10138871836,2026-07-15,pending_review,Imported from OpenStreetMap.
Dynasty Nails & Beauty,"717a High Street, Thornbury VIC 3071",beauty,thornbury,,,,https://www.openstreetmap.org/node/10138871837,2026-07-15,pending_review,Imported from OpenStreetMap.
Naturally On High,"697-699 High Street, Thornbury VIC 3071",supermarket,thornbury,,+61 3 9484 7131,https://naturallyonhigh.com.au/,https://www.openstreetmap.org/node/10144985264,2026-07-15,pending_review,Imported from OpenStreetMap.
Darebin Medical Centre,"679-685 High Street, Thornbury VIC 3071",doctors,thornbury,,,,https://www.openstreetmap.org/node/10144985266,2026-07-15,pending_review,Imported from OpenStreetMap.
Lan Coffee,"640 High Street, Thornbury VIC 3071",cafe,thornbury,,+61 3 9416 7135,https://lancoffee.orderup.com.au/,https://www.openstreetmap.org/node/10144985269,2026-07-15,pending_review,Imported from OpenStreetMap.
Normanby News & Lotto,"638 High Street, Thornbury VIC 3071",newsagent,thornbury,,+61 3 9484 2802,,https://www.openstreetmap.org/node/10144985270,2026-07-15,pending_review,Imported from OpenStreetMap.
High On Vinyl,"594 High Street, Thornbury VIC 3071",music,thornbury,,,https://www.highonvinyl.com.au/,https://www.openstreetmap.org/node/10144985271,2026-07-15,pending_review,Imported from OpenStreetMap.
Selby,"594 High Street, Thornbury VIC 3071",electronics,thornbury,,+61 3 9999 7717,https://www.selby.com.au/,https://www.openstreetmap.org/node/10144985272,2026-07-15,pending_review,Imported from OpenStreetMap.
Kampot Kitchen,"11 High Street, Preston VIC 3072",restaurant,preston,,,https://kampotkitchen.com.au/,https://www.openstreetmap.org/node/10145030404,2026-07-15,pending_review,Imported from OpenStreetMap.
Noi Pizzeria,"60 High Street, Preston VIC 3072",restaurant,preston,,+61 3 9495 1516,https://www.noipizzeria.com.au/,https://www.openstreetmap.org/node/10145030412,2026-07-15,pending_review,Imported from OpenStreetMap.
CVGT Employment,93-103 High Street,employment-agency,darebin,,,https://www.cvgt.com.au/,https://www.openstreetmap.org/node/10145030414,2026-07-15,pending_review,Imported from OpenStreetMap.
Grand Tiling Concept,"485 St Georges Road, Thornbury VIC 3071",tiles,thornbury,,+61 3 9530 5212,https://www.grandtilingconcepts.com.au/,https://www.openstreetmap.org/node/10145040896,2026-07-15,pending_review,Imported from OpenStreetMap.
Pav Queen,"48 Wingrove Street, VIC 3078",pastry,darebin,,,https://pavqueen.com.au/,https://www.openstreetmap.org/node/10160216458,2026-07-15,pending_review,Imported from OpenStreetMap.
Joey's Boys,,bakery,darebin,,,,https://www.openstreetmap.org/node/10177645647,2026-07-15,pending_review,Imported from OpenStreetMap.
Linen Room,"290 Darebin Road, Fairfield VIC 3078",household-linen,fairfield,,,,https://www.openstreetmap.org/node/10202050427,2026-07-15,pending_review,Imported from OpenStreetMap.
Tradie Life,"199 Grange Road, Fairfield VIC 3078",trade,fairfield,,,,https://www.openstreetmap.org/node/10202050428,2026-07-15,pending_review,Imported from OpenStreetMap.
Mattress Warehouse,"211 Darebin Road, Thornbury VIC 3071",bed,thornbury,,,,https://www.openstreetmap.org/node/10202050429,2026-07-15,pending_review,Imported from OpenStreetMap.
Olive Branch,,fast-food,darebin,,,,https://www.openstreetmap.org/node/10220631455,2026-07-15,pending_review,Imported from OpenStreetMap.
888 Street Food,,fast-food,darebin,,,,https://www.openstreetmap.org/node/10220631456,2026-07-15,pending_review,Imported from OpenStreetMap.
The Fruit Station,,greengrocer,darebin,,,,https://www.openstreetmap.org/node/10232099522,2026-07-15,pending_review,Imported from OpenStreetMap.
Felix Culpa,210B,cafe,darebin,,,https://felixculpa.com.au/,https://www.openstreetmap.org/node/10232187896,2026-07-15,pending_review,Imported from OpenStreetMap.
Flower Delivery Melbourne - Fig & Bloom,"274 Wingrove Street, Fairfield VIC 3078",florist,fairfield,,+61 3 8899 6972,https://www.figandbloom.com/flower-delivery/melbourne,https://www.openstreetmap.org/node/10242238664,2026-07-15,pending_review,Imported from OpenStreetMap.
Jason Rocco Ieraci,35 Victoria Street,hairdresser,darebin,,,,https://www.openstreetmap.org/node/10568805045,2026-07-15,pending_review,Imported from OpenStreetMap.
Priceline,,pharmacy,darebin,,,,https://www.openstreetmap.org/node/10568805977,2026-07-15,pending_review,Imported from OpenStreetMap.
Wynns Locksmiths,110 Bell Street,locksmith,darebin,,,,https://www.openstreetmap.org/node/10568811839,2026-07-15,pending_review,Imported from OpenStreetMap.
Bicycle Thieves,,cafe,darebin,,,,https://www.openstreetmap.org/node/10577720378,2026-07-15,pending_review,Imported from OpenStreetMap.
McCanns Plumbing Supplies,795 - 799 High Street,plumber,darebin,,,,https://www.openstreetmap.org/node/10577865325,2026-07-15,pending_review,Imported from OpenStreetMap.
Tapware and more,13 Newlands Road,kitchen,darebin,,,,https://www.openstreetmap.org/node/10577899711,2026-07-15,pending_review,Imported from OpenStreetMap.
RSEA,92 Bell Street,clothes,darebin,,,,https://www.openstreetmap.org/node/10577899712,2026-07-15,pending_review,Imported from OpenStreetMap.
CPAP Masks and Tubing,"597 High Street, Northcote VIC 3070",medical-supply,northcote,,+61 3 9350 4644,https://www.cpapmasksandtubing.com.au/,https://www.openstreetmap.org/node/10694135345,2026-07-15,pending_review,Imported from OpenStreetMap.
Ventti,"523 High Street, Northcote VIC 3070",tobacco,northcote,,,,https://www.openstreetmap.org/node/10694135349,2026-07-15,pending_review,Imported from OpenStreetMap.
Mr Smith,"501 High Street, Northcote VIC 3070",hairdresser-supply,northcote,,,https://mr-smith.com.au/,https://www.openstreetmap.org/node/10694135360,2026-07-15,pending_review,Imported from OpenStreetMap.
Echo Tone Guitars,"19 Arthurton Road, Northcote VIC 3070",musical-instrument,northcote,info@echotone.com.au,+61 3 9939 0752,https://echotone.com.au/,https://www.openstreetmap.org/node/10694135361,2026-07-15,pending_review,Imported from OpenStreetMap.
Darebin Conveyancing,"491 High Street, Northcote VIC 3070",estate-agent,northcote,,+61 3 9481 0259,https://darebinconveyancing.com.au/,https://www.openstreetmap.org/node/10694135362,2026-07-15,pending_review,Imported from OpenStreetMap.
Commas,,convenience,darebin,,,,https://www.openstreetmap.org/node/10775156019,2026-07-15,pending_review,Imported from OpenStreetMap.
Gordy's Place,,fast-food,darebin,,+61 3 9470 6344,,https://www.openstreetmap.org/node/10775156021,2026-07-15,pending_review,Imported from OpenStreetMap.
Hair in Preston,,hairdresser,darebin,,+61 3 9470 5418,,https://www.openstreetmap.org/node/10775178126,2026-07-15,pending_review,Imported from OpenStreetMap.
Eurospit Deliciously Greek,,fast-food,darebin,,,,https://www.openstreetmap.org/node/10775237948,2026-07-15,pending_review,Imported from OpenStreetMap.
Mariluci Fine Food and Specialities,,deli,darebin,,,,https://www.openstreetmap.org/node/10775237949,2026-07-15,pending_review,Imported from OpenStreetMap.
Lemnos Deli,,deli,darebin,,,,https://www.openstreetmap.org/node/10775237950,2026-07-15,pending_review,Imported from OpenStreetMap.
One Noodle Friendship,,restaurant,darebin,,,,https://www.openstreetmap.org/node/10775265007,2026-07-15,pending_review,Imported from OpenStreetMap.
Boost Juice,,cafe,darebin,,,,https://www.openstreetmap.org/node/10805646671,2026-07-15,pending_review,Imported from OpenStreetMap.
Contraband Coffee Traders,,coffee,darebin,,,https://contrabandcoffeetraders.com/,https://www.openstreetmap.org/node/10815720800,2026-07-15,pending_review,Imported from OpenStreetMap.
Oh Loretta!,324 High Street,bar,darebin,,,https://ohloretta.com.au/,https://www.openstreetmap.org/node/10906461684,2026-07-15,pending_review,Imported from OpenStreetMap.
TecEx Australia Pty Ltd,"116 High Street, Preston VIC 3072",computer,preston,,+61 2 9056 4057,https://tecex.com/,https://www.openstreetmap.org/node/10976112458,2026-07-15,pending_review,Imported from OpenStreetMap.
Panino Mio,,cafe,darebin,,,,https://www.openstreetmap.org/node/11002715993,2026-07-15,pending_review,Imported from OpenStreetMap.
